,City,Rating,Votes,Price Range,Online Delivery,Table Booking,Average Cost for Two
10961,Gurgaon,0,0,1,No,No,450
10962,Gurgaon,3.4,27,1,Yes,No,200
10963,Gurgaon,3.1,27,1,No,No,200
10964,Gurgaon,3.6,18,1,No,No,100
10965,Gurgaon,3.2,28,1,No,No,400
10966,Gurgaon,3.3,14,1,Yes,No,450
10967,Gurgaon,3.3,26,1,No,No,250
10968,Gurgaon,3.2,18,2,No,No,500
10969,Gurgaon,3.2,15,1,No,No,200
10970,Gurgaon,3.2,16,1,No,No,350
10971,Gurgaon,3.1,16,1,No,No,250
10972,Gurgaon,2.8,10,2,No,No,500
10973,Gurgaon,2.9,15,4,No,Yes,2500
10974,Gurgaon,3.2,13,3,No,Yes,1500
10975,Gurgaon,3.0,11,1,No,No,150
10976,Gurgaon,2.5,12,2,Yes,No,500
10977,Gurgaon,0,3,2,No,No,600
10978,Gurgaon,3.0,8,3,No,Yes,1500
10979,Gurgaon,2.7,11,2,Yes,No,800
10980,Gurgaon,2.9,10,1,No,No,400
10981,Gurgaon,2.8,13,3,No,Yes,1500
10982,Yorkton,3.3,26,2,No,No,25
10983,Lucknow,4.6,567,3,No,No,800
10984,Vernonia,4.3,88,1,No,No,10
10985,Mayfield,2.9,11,2,No,No,20
10986,Guwahati,4.1,377,2,No,No,400
10987,Lucknow,4.3,887,3,No,No,1000
10988,Singapore,3.8,28,3,No,No,50
10989,Singapore,3.2,33,4,No,No,75
10990,Dicky Beach,3.6,29,1,No,No,7
10991,Trentham East,4.1,87,2,No,No,20
10992,Lakes Entrance,3.8,97,1,No,No,7
10993,Hepburn Springs,3.8,192,2,No,No,20
10994,Ojo Caliente,3.6,30,3,No,No,40
10995,Inverloch,3.7,100,1,No,No,7
10996,Vineland Station,4.3,204,4,No,No,70
10997,Weirton,3.9,156,2,No,No,25
10998,Puducherry,4.1,791,2,No,No,400
10999,Potrero,3.3,9,2,No,No,25
11000,Cochrane,3.1,6,2,No,No,25
11001,Princeton,4.0,542,4,No,No,70
11002,New Delhi,3.9,1545,3,No,Yes,1500
11003,New Delhi,4.7,1563,2,No,No,600
11004,New Delhi,4.0,817,3,Yes,Yes,1800
11005,New Delhi,3.9,3206,2,No,No,500
11006,Gurgaon,4.2,1193,4,No,Yes,3200
11007,New Delhi,4.3,4085,2,No,No,900
11008,New Delhi,4.2,2549,4,Yes,Yes,2600
11009,New Delhi,4.5,2213,3,No,No,1200
11010,New Delhi,3.9,1485,2,No,No,700
11011,New Delhi,4.1,799,3,No,Yes,1800
11012,New Delhi,4.1,387,3,No,No,1400
11013,New Delhi,3.8,1174,3,No,Yes,1200
11014,Gurgaon,4.4,3569,3,No,No,1800
11015,New Delhi,4.7,268,4,No,No,2000
11016,New Delhi,4.0,4689,2,No,No,800
11017,Gurgaon,4.3,716,3,Yes,Yes,1500
11018,New Delhi,4.4,4373,3,Yes,No,1500
11019,New Delhi,4.3,1252,3,Yes,Yes,1600
11020,New Delhi,4.2,2131,3,Yes,Yes,1400
11021,New Delhi,4.9,408,4,No,No,5000
11022,New Delhi,3.9,1545,3,No,Yes,1500
11023,New Delhi,4.7,1563,2,No,No,600
11024,New Delhi,4.0,817,3,Yes,Yes,1800
11025,New Delhi,3.9,3206,2,No,No,500
11026,Gurgaon,4.2,1193,4,No,Yes,3200
11027,New Delhi,4.3,4085,2,No,No,900
11028,New Delhi,4.2,2549,4,Yes,Yes,2600
11029,New Delhi,4.5,2213,3,No,No,1200
11030,New Delhi,3.9,1485,2,No,No,700
11031,New Delhi,4.1,799,3,No,Yes,1800
11032,New Delhi,4.1,387,3,No,No,1400
11033,New Delhi,3.8,1174,3,No,Yes,1200
11034,Gurgaon,4.4,3569,3,No,No,1800
11035,New Delhi,4.7,268,4,No,No,2000
11036,New Delhi,4.0,4689,2,No,No,800
11037,Gurgaon,4.3,716,3,Yes,Yes,1500
11038,New Delhi,4.4,4373,3,Yes,No,1500
11039,New Delhi,4.3,1252,3,Yes,Yes,1600
11040,New Delhi,4.2,2131,3,Yes,Yes,1400
11041,New Delhi,4.9,408,4,No,No,5000
11042,Faridabad,0,3,1,No,No,200
11043,Faridabad,0,0,1,No,No,100
11044,Faridabad,0,1,1,No,No,200
11045,Faridabad,0,0,1,No,No,100
11046,Faridabad,0,0,1,No,No,300
11047,Faridabad,0,0,2,No,No,500
11048,Faridabad,0,0,1,No,No,300
11049,Faridabad,0,0,1,No,No,400
11050,New Delhi,3.3,27,1,No,No,250
11051,New Delhi,0,2,2,No,No,600
11052,New Delhi,3.9,1545,3,No,Yes,1500
11053,New Delhi,4.7,1563,2,No,No,600
11054,New Delhi,4.0,817,3,Yes,Yes,1800
11055,New Delhi,3.9,3206,2,No,No,500
11056,Gurgaon,4.2,1193,4,No,Yes,3200
11057,New Delhi,4.3,4085,2,No,No,900
11058,New Delhi,4.2,2549,4,Yes,Yes,2600
11059,New Delhi,4.5,2213,3,No,No,1200
11060,New Delhi,3.9,1485,2,No,No,700
11061,New Delhi,4.1,799,3,No,Yes,1800
11062,New Delhi,4.1,387,3,No,No,1400
11063,New Delhi,3.8,1174,3,No,Yes,1200
11064,Gurgaon,4.4,3569,3,No,No,1800
11065,New Delhi,4.7,268,4,No,No,2000
11066,New Delhi,4.0,4689,2,No,No,800
11067,Gurgaon,4.3,716,3,Yes,Yes,1500
11068,New Delhi,4.4,4373,3,Yes,No,1500
11069,New Delhi,4.3,1252,3,Yes,Yes,1600
11070,New Delhi,4.2,2131,3,Yes,Yes,1400
11071,New Delhi,4.9,408,4,No,No,5000
11072,New Delhi,3.9,1545,3,No,Yes,1500
11073,New Delhi,4.7,1563,2,No,No,600
11074,New Delhi,4.0,817,3,Yes,Yes,1800
11075,New Delhi,3.9,3206,2,No,No,500
11076,Gurgaon,4.2,1193,4,No,Yes,3200
11077,New Delhi,4.3,4085,2,No,No,900
11078,New Delhi,4.2,2549,4,Yes,Yes,2600
11079,New Delhi,4.5,2213,3,No,No,1200
11080,New Delhi,3.9,1485,2,No,No,700
11081,New Delhi,4.1,799,3,No,Yes,1800
11082,New Delhi,4.1,387,3,No,No,1400
11083,New Delhi,3.8,1174,3,No,Yes,1200
11084,Gurgaon,4.4,3569,3,No,No,1800
11085,New Delhi,4.7,268,4,No,No,2000
11086,New Delhi,4.0,4689,2,No,No,800
11087,Gurgaon,4.3,716,3,Yes,Yes,1500
11088,New Delhi,4.4,4373,3,Yes,No,1500
11089,New Delhi,4.3,1252,3,Yes,Yes,1600
11090,New Delhi,4.2,2131,3,Yes,Yes,1400
11091,New Delhi,4.9,408,4,No,No,5000
11092,Faridabad,3.0,22,1,No,No,350
11093,Faridabad,3.0,14,2,No,No,550
11094,Faridabad,3.1,18,2,No,No,600
11095,Faridabad,2.8,16,2,No,No,500
11096,Faridabad,2.8,13,2,No,No,500
11097,Faridabad,2.6,12,2,Yes,No,550
11098,Faridabad,3.1,18,3,No,Yes,1400
11099,Faridabad,3.0,4,1,No,No,300
11100,Faridabad,3.0,4,1,No,No,400
11101,Faridabad,0,3,1,No,No,100
11102,Faridabad,3.1,7,1,No,No,300
11103,Faridabad,2.8,5,1,No,No,400
11104,Faridabad,2.8,8,1,No,No,150
11105,Faridabad,2.8,7,1,No,No,100
11106,Faridabad,0,3,1,No,No,400
11107,Faridabad,0,3,1,No,No,200
11108,Faridabad,2.9,4,1,No,No,100
11109,Faridabad,2.9,8,1,No,No,150
11110,Faridabad,3.0,10,2,No,No,700
11111,Faridabad,0,2,1,No,No,200
11112,Faridabad,3.0,4,1,No,No,300
11113,Faridabad,3.0,4,1,No,No,400
11114,Faridabad,2.9,11,1,No,No,300
11115,Faridabad,3.0,7,1,No,No,350
11116,Faridabad,0,3,1,No,No,100
11117,Faridabad,3.1,7,1,No,No,300
11118,Faridabad,2.8,5,1,No,No,400
11119,Faridabad,2.8,11,2,No,No,600
11120,Faridabad,3.0,6,2,No,No,500
11121,Faridabad,2.9,4,1,No,No,300
11122,Faridabad,2.8,8,1,No,No,150
11123,Faridabad,2.8,7,1,No,No,100
11124,Faridabad,0,3,1,No,No,400
11125,Faridabad,2.9,4,1,No,No,100
11126,Faridabad,2.9,8,1,No,No,150
11127,Faridabad,0,2,1,No,No,200
11128,Faridabad,0,1,1,No,No,100
11129,Faridabad,0,1,2,No,No,600
11130,Faridabad,0,1,1,No,No,100
11131,Faridabad,2.9,4,1,No,No,250
11132,New Delhi,3.9,1545,3,No,Yes,1500
11133,New Delhi,4.7,1563,2,No,No,600
11134,New Delhi,4.0,817,3,Yes,Yes,1800
11135,New Delhi,3.9,3206,2,No,No,500
11136,Gurgaon,4.2,1193,4,No,Yes,3200
11137,New Delhi,4.3,4085,2,No,No,900
11138,New Delhi,4.2,2549,4,Yes,Yes,2600
11139,New Delhi,4.5,2213,3,No,No,1200
11140,New Delhi,3.9,1485,2,No,No,700
11141,New Delhi,4.1,799,3,No,Yes,1800
11142,New Delhi,4.1,387,3,No,No,1400
11143,New Delhi,3.8,1174,3,No,Yes,1200
11144,Gurgaon,4.4,3569,3,No,No,1800
11145,New Delhi,4.7,268,4,No,No,2000
11146,New Delhi,4.0,4689,2,No,No,800
11147,Gurgaon,4.3,716,3,Yes,Yes,1500
11148,New Delhi,4.4,4373,3,Yes,No,1500
11149,New Delhi,4.3,1252,3,Yes,Yes,1600
11150,New Delhi,4.2,2131,3,Yes,Yes,1400
11151,New Delhi,4.9,408,4,No,No,5000
11152,New Delhi,3.9,1545,3,No,Yes,1500
11153,New Delhi,4.7,1563,2,No,No,600
11154,New Delhi,4.0,817,3,Yes,Yes,1800
11155,New Delhi,3.9,3206,2,No,No,500
11156,Gurgaon,4.2,1193,4,No,Yes,3200
11157,New Delhi,4.3,4085,2,No,No,900
11158,New Delhi,4.2,2549,4,Yes,Yes,2600
11159,New Delhi,4.5,2213,3,No,No,1200
11160,New Delhi,3.9,1485,2,No,No,700
11161,New Delhi,4.1,799,3,No,Yes,1800
11162,New Delhi,4.1,387,3,No,No,1400
11163,New Delhi,3.8,1174,3,No,Yes,1200
11164,Gurgaon,4.4,3569,3,No,No,1800
11165,New Delhi,4.7,268,4,No,No,2000
11166,New Delhi,4.0,4689,2,No,No,800
11167,Gurgaon,4.3,716,3,Yes,Yes,1500
11168,New Delhi,4.4,4373,3,Yes,No,1500
11169,New Delhi,4.3,1252,3,Yes,Yes,1600
11170,New Delhi,4.2,2131,3,Yes,Yes,1400
11171,New Delhi,4.9,408,4,No,No,5000
11172,New Delhi,3.9,1545,3,No,Yes,1500
11173,New Delhi,4.7,1563,2,No,No,600
11174,New Delhi,4.0,817,3,Yes,Yes,1800
11175,New Delhi,3.9,3206,2,No,No,500
11176,Gurgaon,4.2,1193,4,No,Yes,3200
11177,New Delhi,4.3,4085,2,No,No,900
11178,New Delhi,4.2,2549,4,Yes,Yes,2600
11179,New Delhi,4.5,2213,3,No,No,1200
11180,New Delhi,3.9,1485,2,No,No,700
11181,New Delhi,4.1,799,3,No,Yes,1800
11182,New Delhi,4.1,387,3,No,No,1400
11183,New Delhi,3.8,1174,3,No,Yes,1200
11184,Gurgaon,4.4,3569,3,No,No,1800
11185,New Delhi,4.7,268,4,No,No,2000
11186,New Delhi,4.0,4689,2,No,No,800
11187,Gurgaon,4.3,716,3,Yes,Yes,1500
11188,New Delhi,4.4,4373,3,Yes,No,1500
11189,New Delhi,4.3,1252,3,Yes,Yes,1600
11190,New Delhi,4.2,2131,3,Yes,Yes,1400
11191,New Delhi,4.9,408,4,No,No,5000
11192,Faridabad,0,2,1,No,No,200
11193,Faridabad,0,1,1,No,No,300
11194,Faridabad,0,3,3,No,Yes,1500
11195,Faridabad,0,1,1,No,No,350
11196,Faridabad,0,1,2,No,No,500
11197,Faridabad,0,0,1,No,No,300
11198,Faridabad,0,0,1,No,No,300
11199,New Delhi,0,2,2,No,No,600
11200,New Delhi,3.9,1545,3,No,Yes,1500
11201,New Delhi,4.7,1563,2,No,No,600
11202,New Delhi,4.0,817,3,Yes,Yes,1800
11203,New Delhi,3.9,3206,2,No,No,500
11204,Gurgaon,4.2,1193,4,No,Yes,3200
11205,New Delhi,4.3,4085,2,No,No,900
11206,New Delhi,4.2,2549,4,Yes,Yes,2600
11207,New Delhi,4.5,2213,3,No,No,1200
11208,New Delhi,3.9,1485,2,No,No,700
11209,New Delhi,4.1,799,3,No,Yes,1800
11210,New Delhi,4.1,387,3,No,No,1400
11211,New Delhi,3.8,1174,3,No,Yes,1200
11212,Gurgaon,4.4,3569,3,No,No,1800
11213,New Delhi,4.7,268,4,No,No,2000
11214,New Delhi,4.0,4689,2,No,No,800
11215,Gurgaon,4.3,716,3,Yes,Yes,1500
11216,New Delhi,4.4,4373,3,Yes,No,1500
11217,New Delhi,4.3,1252,3,Yes,Yes,1600
11218,New Delhi,4.2,2131,3,Yes,Yes,1400
11219,New Delhi,4.9,408,4,No,No,5000
11220,New Delhi,3.9,1545,3,No,Yes,1500
11221,New Delhi,4.7,1563,2,No,No,600
11222,New Delhi,4.0,817,3,Yes,Yes,1800
11223,New Delhi,3.9,3206,2,No,No,500
11224,Gurgaon,4.2,1193,4,No,Yes,3200
11225,New Delhi,4.3,4085,2,No,No,900
11226,New Delhi,4.2,2549,4,Yes,Yes,2600
11227,New Delhi,4.5,2213,3,No,No,1200
11228,New Delhi,3.9,1485,2,No,No,700
11229,New Delhi,4.1,799,3,No,Yes,1800
11230,New Delhi,4.1,387,3,No,No,1400
11231,New Delhi,3.8,1174,3,No,Yes,1200
11232,Gurgaon,4.4,3569,3,No,No,1800
11233,New Delhi,4.7,268,4,No,No,2000
11234,New Delhi,4.0,4689,2,No,No,800
11235,Gurgaon,4.3,716,3,Yes,Yes,1500
11236,New Delhi,4.4,4373,3,Yes,No,1500
11237,New Delhi,4.3,1252,3,Yes,Yes,1600
11238,New Delhi,4.2,2131,3,Yes,Yes,1400
11239,New Delhi,4.9,408,4,No,No,5000
11240,New Delhi,3.9,1545,3,No,Yes,1500
11241,New Delhi,4.7,1563,2,No,No,600
11242,New Delhi,4.0,817,3,Yes,Yes,1800
11243,New Delhi,3.9,3206,2,No,No,500
11244,Gurgaon,4.2,1193,4,No,Yes,3200
11245,New Delhi,4.3,4085,2,No,No,900
11246,New Delhi,4.2,2549,4,Yes,Yes,2600
11247,New Delhi,4.5,2213,3,No,No,1200
11248,New Delhi,3.9,1485,2,No,No,700
11249,New Delhi,4.1,799,3,No,Yes,1800
11250,New Delhi,4.1,387,3,No,No,1400
11251,New Delhi,3.8,1174,3,No,Yes,1200
11252,Gurgaon,4.4,3569,3,No,No,1800
11253,New Delhi,4.7,268,4,No,No,2000
11254,New Delhi,4.0,4689,2,No,No,800
11255,Gurgaon,4.3,716,3,Yes,Yes,1500
11256,New Delhi,4.4,4373,3,Yes,No,1500
11257,New Delhi,4.3,1252,3,Yes,Yes,1600
11258,New Delhi,4.2,2131,3,Yes,Yes,1400
11259,New Delhi,4.9,408,4,No,No,5000
11260,New Delhi,3.9,1545,3,No,Yes,1500
11261,New Delhi,4.7,1563,2,No,No,600
11262,New Delhi,4.0,817,3,Yes,Yes,1800
11263,New Delhi,3.9,3206,2,No,No,500
11264,Gurgaon,4.2,1193,4,No,Yes,3200
11265,New Delhi,4.3,4085,2,No,No,900
11266,New Delhi,4.2,2549,4,Yes,Yes,2600
11267,New Delhi,4.5,2213,3,No,No,1200
11268,New Delhi,3.9,1485,2,No,No,700
11269,New Delhi,4.1,799,3,No,Yes,1800
11270,New Delhi,4.1,387,3,No,No,1400
11271,New Delhi,3.8,1174,3,No,Yes,1200
11272,Gurgaon,4.4,3569,3,No,No,1800
11273,New Delhi,4.7,268,4,No,No,2000
11274,New Delhi,4.0,4689,2,No,No,800
11275,Gurgaon,4.3,716,3,Yes,Yes,1500
11276,New Delhi,4.4,4373,3,Yes,No,1500
11277,New Delhi,4.3,1252,3,Yes,Yes,1600
11278,New Delhi,4.2,2131,3,Yes,Yes,1400
11279,New Delhi,4.9,408,4,No,No,5000
11280,Faridabad,0,2,2,No,No,500
11281,Faridabad,0,1,1,No,No,200
11282,Faridabad,0,1,1,No,No,400
11283,Faridabad,0,0,3,No,No,1500
11284,Faridabad,0,0,3,No,Yes,1500
11285,Faridabad,0,0,3,No,Yes,1200
11286,Faridabad,0,0,1,No,No,300
11287,Faridabad,0,0,2,No,No,500
11288,Faridabad,0,0,1,No,No,150
11289,Faridabad,0,0,1,No,No,100
11290,Faridabad,2.7,70,3,No,Yes,1000
11291,Faridabad,3.6,52,1,No,No,350
11292,Faridabad,2.7,48,2,No,No,500
11293,Faridabad,2.7,28,1,Yes,No,400
11294,Faridabad,2.7,29,2,No,No,800
11295,Faridabad,3.3,12,2,No,Yes,500
11296,Faridabad,3.1,19,1,No,No,150
11297,Faridabad,3.1,18,1,No,No,400
11298,Faridabad,2.9,14,1,No,No,300
11299,Faridabad,3.1,14,1,No,No,100
11300,New Delhi,3.9,1545,3,No,Yes,1500
11301,New Delhi,4.7,1563,2,No,No,600
11302,New Delhi,4.0,817,3,Yes,Yes,1800
11303,New Delhi,3.9,3206,2,No,No,500
11304,Gurgaon,4.2,1193,4,No,Yes,3200
11305,New Delhi,4.3,4085,2,No,No,900
11306,New Delhi,4.2,2549,4,Yes,Yes,2600
11307,New Delhi,4.5,2213,3,No,No,1200
11308,New Delhi,3.9,1485,2,No,No,700
11309,New Delhi,4.1,799,3,No,Yes,1800
11310,New Delhi,4.1,387,3,No,No,1400
11311,New Delhi,3.8,1174,3,No,Yes,1200
11312,Gurgaon,4.4,3569,3,No,No,1800
11313,New Delhi,4.7,268,4,No,No,2000
11314,New Delhi,4.0,4689,2,No,No,800
11315,Gurgaon,4.3,716,3,Yes,Yes,1500
11316,New Delhi,4.4,4373,3,Yes,No,1500
11317,New Delhi,4.3,1252,3,Yes,Yes,1600
11318,New Delhi,4.2,2131,3,Yes,Yes,1400
11319,New Delhi,4.9,408,4,No,No,5000
11320,New Delhi,3.9,1545,3,No,Yes,1500
11321,New Delhi,4.7,1563,2,No,No,600
11322,New Delhi,4.0,817,3,Yes,Yes,1800
11323,New Delhi,3.9,3206,2,No,No,500
11324,Gurgaon,4.2,1193,4,No,Yes,3200
11325,New Delhi,4.3,4085,2,No,No,900
11326,New Delhi,4.2,2549,4,Yes,Yes,2600
11327,New Delhi,4.5,2213,3,No,No,1200
11328,New Delhi,3.9,1485,2,No,No,700
11329,New Delhi,4.1,799,3,No,Yes,1800
11330,New Delhi,4.1,387,3,No,No,1400
11331,New Delhi,3.8,1174,3,No,Yes,1200
11332,Gurgaon,4.4,3569,3,No,No,1800
11333,New Delhi,4.7,268,4,No,No,2000
11334,New Delhi,4.0,4689,2,No,No,800
11335,Gurgaon,4.3,716,3,Yes,Yes,1500
11336,New Delhi,4.4,4373,3,Yes,No,1500
11337,New Delhi,4.3,1252,3,Yes,Yes,1600
11338,New Delhi,4.2,2131,3,Yes,Yes,1400
11339,New Delhi,4.9,408,4,No,No,5000
11340,New Delhi,3.9,1545,3,No,Yes,1500
11341,New Delhi,4.7,1563,2,No,No,600
11342,New Delhi,4.0,817,3,Yes,Yes,1800
11343,New Delhi,3.9,3206,2,No,No,500
11344,Gurgaon,4.2,1193,4,No,Yes,3200
11345,New Delhi,4.3,4085,2,No,No,900
11346,New Delhi,4.2,2549,4,Yes,Yes,2600
11347,New Delhi,4.5,2213,3,No,No,1200
11348,New Delhi,3.9,1485,2,No,No,700
11349,New Delhi,4.1,799,3,No,Yes,1800
11350,New Delhi,4.1,387,3,No,No,1400
11351,New Delhi,3.8,1174,3,No,Yes,1200
11352,Gurgaon,4.4,3569,3,No,No,1800
11353,New Delhi,4.7,268,4,No,No,2000
11354,New Delhi,4.0,4689,2,No,No,800
11355,Gurgaon,4.3,716,3,Yes,Yes,1500
11356,New Delhi,4.4,4373,3,Yes,No,1500
11357,New Delhi,4.3,1252,3,Yes,Yes,1600
11358,New Delhi,4.2,2131,3,Yes,Yes,1400
11359,New Delhi,4.9,408,4,No,No,5000
11360,New Delhi,3.9,1545,3,No,Yes,1500
11361,New Delhi,4.7,1563,2,No,No,600
11362,New Delhi,4.0,817,3,Yes,Yes,1800
11363,New Delhi,3.9,3206,2,No,No,500
11364,Gurgaon,4.2,1193,4,No,Yes,3200
11365,New Delhi,4.3,4085,2,No,No,900
11366,New Delhi,4.2,2549,4,Yes,Yes,2600
11367,New Delhi,4.5,2213,3,No,No,1200
11368,New Delhi,3.9,1485,2,No,No,700
11369,New Delhi,4.1,799,3,No,Yes,1800
11370,New Delhi,4.1,387,3,No,No,1400
11371,New Delhi,3.8,1174,3,No,Yes,1200
11372,Gurgaon,4.4,3569,3,No,No,1800
11373,New Delhi,4.7,268,4,No,No,2000
11374,New Delhi,4.0,4689,2,No,No,800
11375,Gurgaon,4.3,716,3,Yes,Yes,1500
11376,New Delhi,4.4,4373,3,Yes,No,1500
11377,New Delhi,4.3,1252,3,Yes,Yes,1600
11378,New Delhi,4.2,2131,3,Yes,Yes,1400
11379,New Delhi,4.9,408,4,No,No,5000
11380,Faridabad,0,0,1,No,No,150
11381,Faridabad,0,0,2,No,No,500
11382,Faridabad,0,0,1,No,No,300
11383,Faridabad,0,0,2,No,No,500
11384,Faridabad,0,0,1,No,No,400
11385,New Delhi,0,2,2,No,No,600
11386,Faridabad,3.1,28,3,Yes,Yes,1500
11387,Faridabad,2.7,17,2,Yes,No,500
11388,Faridabad,3.0,22,1,No,No,300
11389,Faridabad,3.3,25,2,Yes,Yes,800
11390,Faridabad,2.6,26,1,No,No,450
11391,Faridabad,2.9,16,1,No,No,450
11392,Faridabad,3.0,9,1,No,No,200
11393,Faridabad,3.1,9,1,No,No,200
11394,Faridabad,2.9,16,2,Yes,No,700
11395,Faridabad,0,3,2,No,No,800
11396,Faridabad,0,0,1,No,No,300
11397,Faridabad,3.1,15,1,No,No,150
11398,Faridabad,3.0,8,1,No,No,300
11399,Faridabad,2.9,5,1,No,No,100
11400,Faridabad,3.0,4,2,No,No,500
11401,Faridabad,3.0,7,1,No,No,250
11402,Faridabad,0,2,1,No,No,300
11403,Faridabad,0,1,1,No,No,450
11404,Faridabad,0,1,1,No,No,400
11405,Faridabad,0,0,1,No,No,100
11406,Faridabad,3.2,19,2,No,No,500
11407,Faridabad,2.8,20,1,No,No,450
11408,Faridabad,3.1,11,2,No,No,500
11409,Faridabad,2.9,16,1,No,No,450
11410,Faridabad,3.0,9,1,No,No,200
11411,Faridabad,2.8,8,2,No,No,500
11412,Faridabad,2.9,13,2,No,Yes,700
11413,Faridabad,3.0,11,1,No,No,150
11414,Faridabad,3.0,8,1,No,No,300
11415,Faridabad,3.1,7,1,Yes,No,450
11416,Faridabad,0,3,2,No,No,700
11417,Faridabad,2.9,5,1,No,No,100
11418,Faridabad,3.0,4,2,No,No,500
11419,Faridabad,3.0,7,1,No,No,250
11420,Faridabad,2.9,7,1,No,No,200
11421,Faridabad,0,1,1,No,No,450
11422,Faridabad,0,0,2,No,No,550
11423,Faridabad,0,0,1,No,No,400
11424,Faridabad,0,0,1,No,No,300
11425,Faridabad,0,0,2,No,No,500
11426,Faridabad,2.8,12,1,No,No,250
11427,Faridabad,0,2,1,No,No,200
11428,Faridabad,2.9,7,1,No,No,200
11429,Faridabad,0,0,2,No,No,550
11430,Faridabad,0,0,1,No,No,300
11431,Faridabad,0,0,1,No,No,400
11432,Faridabad,0,0,1,No,No,100
11433,Faridabad,0,0,1,No,No,150
11434,Faridabad,4.5,799,3,No,No,1000
11435,Faridabad,3.7,280,2,No,No,650
11436,Faridabad,4.1,153,2,Yes,No,650
11437,Faridabad,3.8,134,2,No,Yes,900
11438,Faridabad,3.6,62,1,Yes,No,400
11439,Faridabad,3.6,126,1,No,No,400
11440,Faridabad,3.5,143,2,No,No,500
11441,Faridabad,3.6,93,1,No,No,400
11442,Faridabad,3.6,70,1,No,No,400
11443,Faridabad,3.6,25,1,No,No,250
11444,Faridabad,3.8,75,1,No,No,150
11445,Faridabad,3.4,70,1,No,No,400
11446,Faridabad,3.6,93,1,No,No,400
11447,Faridabad,3.6,70,1,No,No,400
11448,Faridabad,3.6,25,1,No,No,250
11449,Faridabad,3.8,75,1,No,No,150
11450,Faridabad,3.4,70,1,No,No,400
11451,Faridabad,3.8,27,2,Yes,No,750
11452,Faridabad,3.2,31,2,Yes,No,600
11453,Faridabad,3.3,67,1,No,No,450
11454,Faridabad,2.6,39,2,Yes,No,600
11455,Faridabad,3.4,22,2,Yes,No,500
11456,Faridabad,3.3,35,2,No,No,500
11457,Faridabad,2.7,32,1,No,No,400
11458,Faridabad,2.7,35,2,No,No,600
11459,Faridabad,3.6,27,1,No,No,400
11460,Faridabad,3.4,35,1,No,No,300
11461,Faridabad,3.5,31,1,No,No,350
11462,Faridabad,3.5,24,1,Yes,No,300
11463,Faridabad,2.7,17,2,No,No,600
11464,Faridabad,3.4,35,2,No,No,500
11465,Faridabad,3.5,18,1,No,No,150
11466,Faridabad,3.5,39,1,No,No,400
11467,Faridabad,3.4,48,2,Yes,No,800
11468,Faridabad,2.6,39,2,Yes,No,600
11469,Faridabad,3.4,22,2,Yes,No,500
11470,Faridabad,3.3,35,2,No,No,500
11471,Faridabad,2.7,32,1,No,No,400
11472,Faridabad,2.7,35,2,No,No,600
11473,Faridabad,3.6,27,1,No,No,400
11474,Faridabad,3.4,35,1,No,No,300
11475,Faridabad,3.5,31,1,No,No,350
11476,Faridabad,3.5,24,1,Yes,No,300
11477,Faridabad,2.7,17,2,No,No,600
11478,Faridabad,3.5,26,1,No,No,400
11479,Faridabad,2.6,14,2,No,No,950
11480,Faridabad,3.2,16,1,No,No,400
11481,Faridabad,3.4,35,2,No,No,500
11482,Faridabad,2.4,25,3,No,Yes,1000
11483,Faridabad,3.5,18,1,No,No,150
11484,Faridabad,2.7,16,1,Yes,No,200
11485,Faridabad,3.3,17,1,No,No,200
11486,Faridabad,0,2,1,No,No,250
11487,Faridabad,0,0,2,No,No,500
11488,Faridabad,0,0,1,No,No,300
11489,Faridabad,0,0,1,No,No,400
11490,Faridabad,0,0,1,No,No,300
11491,Faridabad,0,0,1,No,No,400
11492,Faridabad,0,0,1,No,No,300
11493,Faridabad,0,0,1,No,No,250
11494,Faridabad,3.3,219,2,Yes,No,700
11495,Faridabad,3.3,76,2,Yes,No,700
11496,Faridabad,2.7,56,2,Yes,No,600
11497,Faridabad,3.2,41,1,No,No,100
11498,Faridabad,2.7,43,2,No,No,500
11499,Faridabad,3.4,18,2,No,No,500
11500,Faridabad,2.7,39,2,No,No,700
11501,Faridabad,2.7,20,1,No,No,400
11502,Faridabad,3.0,6,1,No,No,200
11503,Faridabad,2.8,20,1,No,No,400
11504,Faridabad,2.8,9,1,No,No,300
11505,Faridabad,0,1,2,Yes,Yes,700
11506,Faridabad,2.9,43,1,No,No,400
11507,Faridabad,3.2,39,2,Yes,No,500
11508,Faridabad,3.1,10,1,No,No,300
11509,Faridabad,3.5,33,2,Yes,No,600
11510,Faridabad,3.4,37,2,Yes,No,500
11511,Faridabad,3.3,14,2,No,Yes,800
11512,Faridabad,3.2,24,2,No,No,650
11513,Faridabad,3.4,22,1,No,No,250
11514,Faridabad,2.5,25,1,No,No,400
11515,Faridabad,3.3,17,2,No,No,500
11516,Faridabad,3.1,8,1,No,No,400
11517,Faridabad,3.1,8,1,No,No,300
11518,Faridabad,3.4,19,2,Yes,No,550
11519,Faridabad,3.1,26,1,No,No,400
11520,Faridabad,3.0,10,1,Yes,No,450
11521,Faridabad,2.9,4,1,Yes,No,300
11522,Faridabad,3.0,4,2,No,No,500
11523,Faridabad,2.9,9,2,No,No,600
11524,Faridabad,2.9,8,2,No,No,500
11525,Faridabad,3.0,8,1,No,No,450
11526,New Delhi,3.9,1545,3,No,Yes,1500
